date,WB country,% monthly_hashrate PH/s
11/1/20 0:00,Estonia,5.28E-06
11/1/20 0:00,Croatia,4.52E-06
11/1/20 0:00,Slovenia,4.28E-06
11/1/20 0:00,Israel,3.76E-06
11/1/20 0:00,Bahrain,8.59E-06
11/1/20 0:00,Puerto Rico,5.45E-06
11/1/20 0:00,Nigeria,1.06E-05
11/1/20 0:00,Iraq,2.33E-05
11/1/20 0:00,Bosnia and Herzegovina,1.26E-05
11/1/20 0:00,Slovakia,1.46E-05
11/1/20 0:00,Azerbaijan,1.66E-05
11/1/20 0:00,Bulgaria,1.67E-05
11/1/20 0:00,Vietnam,1.67E-05
11/1/20 0:00,Tajikistan,2.36E-05
11/1/20 0:00,United Arab Emirates,2.56E-05
11/1/20 0:00,Lithuania,3.90E-05
11/1/20 0:00,Czech Republic,3.96E-05
11/1/20 0:00,Saudi Arabia,4.43E-05
11/1/20 0:00,Turkmenistan,4.53E-05
11/1/20 0:00,Bhutan,4.71E-05
11/1/20 0:00,Philippines,1.10E-05
11/1/20 0:00,Pakistan,3.57E-06
11/1/20 0:00,Belgium,4.90E-05
11/1/20 0:00,Montenegro,3.14E-06
11/1/20 0:00,West Bank,0
11/1/20 0:00,Sudan,0
11/1/20 0:00,Peru,0
11/1/20 0:00,Malta,0
11/1/20 0:00,Antigua and Barbuda,0
11/1/20 0:00,Jordan,9.66E-08
11/1/20 0:00,Seychelles,2.49E-07
11/1/20 0:00,Latvia,2.63E-07
11/1/20 0:00,Morocco,3.42E-07
11/1/20 0:00,Tunisia,3.61E-07
11/1/20 0:00,Burundi,3.71E-07
11/1/20 0:00,Afghanistan,3.74E-07
11/1/20 0:00,Qatar,3.28E-06
11/1/20 0:00,Honduras,4.37E-07
11/1/20 0:00,Armenia,6.85E-07
11/1/20 0:00,Jamaica,7.00E-07
11/1/20 0:00,Sri Lanka,8.71E-07
11/1/20 0:00,Chile,9.57E-07
11/1/20 0:00,Nepal,1.14E-06
11/1/20 0:00,Costa Rica,1.33E-06
11/1/20 0:00,Curacao,1.47E-06
11/1/20 0:00,Guatemala,1.51E-06
11/1/20 0:00,Republic of the Congo,1.82E-06
11/1/20 0:00,Panama,2.71E-06
11/1/20 0:00,Oman,2.99E-06
11/1/20 0:00,Ghana,3.11E-06
11/1/20 0:00,Bangladesh,6.82E-07
11/1/20 0:00,Hungary,5.67E-05
11/1/20 0:00,Portugal,9.07E-05
11/1/20 0:00,Indonesia,6.31E-05
11/1/20 0:00,Georgia,0.000859703
11/1/20 0:00,Paraguay,0.000872745
11/1/20 0:00,Brunei,0.000895454
11/1/20 0:00,"Egypt, Arab Rep.",0.000898624
11/1/20 0:00,Netherlands,0.000983721
11/1/20 0:00,Ukraine,0.001004182
11/1/20 0:00,Iceland,0.001130338
11/1/20 0:00,Australia,0.00142868
11/1/20 0:00,Austria,0.002597992
11/1/20 0:00,United Kingdom,0.002676563
11/1/20 0:00,Taiwan,0.002987739
11/1/20 0:00,France,0.003108307
11/1/20 0:00,Japan,0.000616338
11/1/20 0:00,Brazil,0.003366462
11/1/20 0:00,Sweden,0.004026203
11/1/20 0:00,Thailand,0.0053073
11/1/20 0:00,Singapore,0.013789047
11/1/20 0:00,Norway,0.016232389
11/1/20 0:00,Canada,0.016472047
11/1/20 0:00,Germany,0.021596316
11/1/20 0:00,Ireland,0.030709451
11/1/20 0:00,"Iran, Islamic Rep.",0.040025984
11/1/20 0:00,Kazakhstan,0.047658278
11/1/20 0:00,Malaysia,0.052723535
11/1/20 0:00,Russian Federation,0.067683476
11/1/20 0:00,United States,0.093791152
11/1/20 0:00,Venezuela,0.003486384
11/1/20 0:00,Spain,0.000544672
11/1/20 0:00,Mainland China,0.555782351
11/1/20 0:00,India,0.000458375
11/1/20 0:00,Dominican Republic,6.34E-05
11/1/20 0:00,Albania,6.65E-05
11/1/20 0:00,Colombia,6.99E-05
11/1/20 0:00,Laos,7.52E-05
11/1/20 0:00,Kyrgyzstan,7.55E-05
11/1/20 0:00,Switzerland,8.17E-05
11/1/20 0:00,Moldova,8.26E-05
11/1/20 0:00,Finland,0.000540068
11/1/20 0:00,Kosovo,6.07E-05
11/1/20 0:00,Zimbabwe,0.000100305
11/1/20 0:00,Serbia,0.000111418
11/1/20 0:00,Uzbekistan,0.000169881
11/1/20 0:00,Romania,0.000180816
11/1/20 0:00,South Africa,9.04E-05
11/1/20 0:00,Poland,0.000213279
11/1/20 0:00,Argentina,0.000194847
11/1/20 0:00,"Hong Kong SAR, China",0.000428865
11/1/20 0:00,Italy,0.000418785
11/1/20 0:00,Angola,0.000382813
11/1/20 0:00,Turkey,0.00028471
11/1/20 0:00,Kuwait,0.000328104
11/1/20 0:00,Mongolia,0.000265086
11/1/20 0:00,"Korea, Rep.",0.000254616
11/1/20 0:00,Mexico,0.000247805
11/1/20 0:00,Belarus,0.000245983
11/1/20 0:00,Greece,0.000234805
11/1/20 0:00,Libya,0.000266824
12/1/20 0:00,New Zealand,8.02E-06
12/1/20 0:00,Bosnia and Herzegovina,1.19E-05
12/1/20 0:00,Mauritius,1.10E-05
12/1/20 0:00,Nigeria,9.58E-06
12/1/20 0:00,Ecuador,7.47E-06
12/1/20 0:00,Iraq,4.07E-06
12/1/20 0:00,Costa Rica,5.75E-06
12/1/20 0:00,Puerto Rico,5.55E-06
12/1/20 0:00,Slovenia,4.55E-06
12/1/20 0:00,Estonia,4.18E-06
12/1/20 0:00,Cameroon,6.19E-06
12/1/20 0:00,Philippines,1.48E-05
12/1/20 0:00,Belarus,4.80E-05
12/1/20 0:00,Republic of the Congo,1.85E-05
12/1/20 0:00,North Macedonia,1.95E-05
12/1/20 0:00,Slovakia,2.02E-05
12/1/20 0:00,Azerbaijan,2.20E-05
12/1/20 0:00,Saudi Arabia,2.34E-05
12/1/20 0:00,Bahrain,2.38E-05
12/1/20 0:00,United Arab Emirates,2.77E-05
12/1/20 0:00,Bulgaria,2.87E-05
12/1/20 0:00,Iceland,3.11E-05
12/1/20 0:00,Switzerland,3.53E-05
12/1/20 0:00,Uruguay,3.81E-05
12/1/20 0:00,Bhutan,4.46E-05
12/1/20 0:00,Cyprus,3.98E-06
12/1/20 0:00,Vietnam,1.68E-05
12/1/20 0:00,Ghana,3.95E-06
12/1/20 0:00,Sri Lanka,9.77E-07
12/1/20 0:00,Chile,3.87E-06
12/1/20 0:00,Hungary,5.12E-05
12/1/20 0:00,Algeria,0
12/1/20 0:00,Tanzania,2.16E-09
12/1/20 0:00,Syria,2.36E-09
12/1/20 0:00,Morocco,2.96E-09
12/1/20 0:00,Malawi,7.13E-09
12/1/20 0:00,Jordan,8.99E-08
12/1/20 0:00,Afghanistan,1.56E-07
12/1/20 0:00,Israel,1.76E-07
12/1/20 0:00,Malta,2.76E-07
12/1/20 0:00,Latvia,3.16E-07
12/1/20 0:00,Lebanon,3.63E-07
12/1/20 0:00,Denmark,3.90E-06
12/1/20 0:00,Bangladesh,6.09E-07
12/1/20 0:00,Armenia,8.12E-07
12/1/20 0:00,Guatemala,1.46E-06
12/1/20 0:00,Nepal,1.61E-06
12/1/20 0:00,Curacao,1.74E-06
12/1/20 0:00,Honduras,1.83E-06
12/1/20 0:00,Myanmar,1.89E-06
12/1/20 0:00,Qatar,2.63E-06
12/1/20 0:00,Pakistan,2.65E-06
12/1/20 0:00,Panama,2.95E-06
12/1/20 0:00,Oman,3.32E-06
12/1/20 0:00,Croatia,3.59E-06
12/1/20 0:00,Montenegro,3.68E-06
12/1/20 0:00,Peru,6.10E-07
12/1/20 0:00,Lithuania,5.64E-05
12/1/20 0:00,Belgium,5.52E-05
12/1/20 0:00,Kosovo,6.42E-05
12/1/20 0:00,"Korea, Rep.",0.000833381
12/1/20 0:00,Japan,0.000913304
12/1/20 0:00,Paraguay,0.000916782
12/1/20 0:00,"Egypt, Arab Rep.",0.000917195
12/1/20 0:00,Ukraine,0.000990238
12/1/20 0:00,Netherlands,0.001030472
12/1/20 0:00,Georgia,0.001103062
12/1/20 0:00,Brunei,0.001135926
12/1/20 0:00,Sweden,0.002079694
12/1/20 0:00,Taiwan,0.002260953
12/1/20 0:00,United Kingdom,0.003252035
12/1/20 0:00,France,0.003452782
12/1/20 0:00,Venezuela,0.004162448
12/1/20 0:00,Austria,0.004536449
12/1/20 0:00,Thailand,0.006023071
12/1/20 0:00,Canada,0.00828728
12/1/20 0:00,Norway,0.010932139
12/1/20 0:00,Singapore,0.014257662
12/1/20 0:00,Germany,0.028873242
12/1/20 0:00,Ireland,0.03086046
12/1/20 0:00,"Iran, Islamic Rep.",0.047764425
12/1/20 0:00,Malaysia,0.052851446
12/1/20 0:00,Kazakhstan,0.053481121
12/1/20 0:00,Russian Federation,0.071617193
12/1/20 0:00,United States,0.104069607
12/1/20 0:00,Mainland China,0.532736896
12/1/20 0:00,Czech Republic,6.35E-05
12/1/20 0:00,Spain,0.000576587
12/1/20 0:00,India,0.000465774
12/1/20 0:00,Brazil,0.003474317
12/1/20 0:00,Libya,0.00039675
12/1/20 0:00,Australia,0.000401746
12/1/20 0:00,Turkmenistan,6.84E-05
12/1/20 0:00,Zimbabwe,6.91E-05
12/1/20 0:00,Laos,7.00E-05
12/1/20 0:00,Italy,7.00E-05
12/1/20 0:00,Moldova,7.10E-05
12/1/20 0:00,Indonesia,7.22E-05
12/1/20 0:00,Colombia,7.22E-05
12/1/20 0:00,Dominican Republic,7.94E-05
12/1/20 0:00,South Africa,8.53E-05
12/1/20 0:00,Portugal,8.59E-05
12/1/20 0:00,Tajikistan,0.000103721
12/1/20 0:00,Serbia,0.000119066
12/1/20 0:00,Albania,7.50E-05
12/1/20 0:00,Argentina,0.000377396
12/1/20 0:00,Kyrgyzstan,0.000128468
12/1/20 0:00,Angola,0.000356327
12/1/20 0:00,Turkey,0.000323108
12/1/20 0:00,Kuwait,0.000310536
12/1/20 0:00,Finland,0.000290494
12/1/20 0:00,Poland,0.000267808
12/1/20 0:00,"Hong Kong SAR, China",0.000306559
12/1/20 0:00,Mongolia,0.000231403
12/1/20 0:00,Mexico,0.000231371
12/1/20 0:00,Romania,0.000210098
12/1/20 0:00,Greece,0.000198703
12/1/20 0:00,Uzbekistan,0.000243366
1/1/21 0:00,Mauritius,1.41E-05
1/1/21 0:00,Iceland,1.09E-05
1/1/21 0:00,Bosnia and Herzegovina,1.26E-05
1/1/21 0:00,Myanmar,1.19E-05
1/1/21 0:00,New Zealand,1.18E-05
1/1/21 0:00,North Macedonia,1.00E-05
1/1/21 0:00,Seychelles,5.93E-06
1/1/21 0:00,Slovenia,7.93E-06
1/1/21 0:00,Croatia,6.65E-06
1/1/21 0:00,Ecuador,6.20E-06
1/1/21 0:00,Chile,6.05E-06
1/1/21 0:00,United Arab Emirates,1.46E-05
1/1/21 0:00,Estonia,9.44E-06
1/1/21 0:00,Latvia,1.49E-05
1/1/21 0:00,Republic of the Congo,6.05E-05
1/1/21 0:00,Cyprus,2.18E-05
1/1/21 0:00,Slovakia,2.56E-05
1/1/21 0:00,Vietnam,2.67E-05
1/1/21 0:00,Laos,3.04E-05
1/1/21 0:00,Bhutan,3.91E-05
1/1/21 0:00,Bahrain,3.98E-05
1/1/21 0:00,Hungary,4.34E-05
1/1/21 0:00,Turkmenistan,4.55E-05
1/1/21 0:00,Uruguay,4.59E-05
1/1/21 0:00,Switzerland,4.68E-05
1/1/21 0:00,Belarus,5.49E-05
1/1/21 0:00,Kosovo,6.43E-05
1/1/21 0:00,Cameroon,5.53E-06
1/1/21 0:00,Nigeria,1.49E-05
1/1/21 0:00,Costa Rica,5.29E-06
1/1/21 0:00,Monaco,0
1/1/21 0:00,Montenegro,3.76E-06
1/1/21 0:00,Indonesia,6.76E-05
1/1/21 0:00,West Bank,0
1/1/21 0:00,Bolivia,0
1/1/21 0:00,Bermuda,0
1/1/21 0:00,Malawi,6.86E-11
1/1/21 0:00,Trinidad and Tobago,1.11E-09
1/1/21 0:00,Bangladesh,6.05E-08
1/1/21 0:00,Jordan,7.64E-08
1/1/21 0:00,Puerto Rico,1.22E-07
1/1/21 0:00,Cuba,1.57E-07
1/1/21 0:00,Afghanistan,2.24E-07
1/1/21 0:00,Liechtenstein,3.09E-07
1/1/21 0:00,Lebanon,5.54E-07
1/1/21 0:00,Israel,4.07E-06
1/1/21 0:00,Morocco,8.10E-07
1/1/21 0:00,Peru,8.91E-07
1/1/21 0:00,Nepal,9.49E-07
1/1/21 0:00,Panama,1.14E-06
1/1/21 0:00,Guatemala,1.59E-06
1/1/21 0:00,Honduras,1.89E-06
1/1/21 0:00,Pakistan,1.91E-06
1/1/21 0:00,Curacao,1.96E-06
1/1/21 0:00,Iraq,2.00E-06
1/1/21 0:00,Luxembourg,2.31E-06
1/1/21 0:00,Qatar,2.54E-06
1/1/21 0:00,Ghana,2.56E-06
1/1/21 0:00,Denmark,2.94E-06
1/1/21 0:00,Algeria,3.28E-06
1/1/21 0:00,Sri Lanka,8.26E-07
1/1/21 0:00,Colombia,6.82E-05
1/1/21 0:00,Albania,5.95E-05
1/1/21 0:00,Dominican Republic,7.99E-05
1/1/21 0:00,Turkey,0.000548513
1/1/21 0:00,Paraguay,0.000835022
1/1/21 0:00,"Egypt, Arab Rep.",0.000893201
1/1/21 0:00,Georgia,0.000966646
1/1/21 0:00,Brunei,0.000978299
1/1/21 0:00,"Korea, Rep.",0.001062069
1/1/21 0:00,Ukraine,0.001085054
1/1/21 0:00,Japan,0.001468443
1/1/21 0:00,Taiwan,0.001723373
1/1/21 0:00,France,0.002512661
1/1/21 0:00,United Kingdom,0.003195649
1/1/21 0:00,Netherlands,0.003593249
1/1/21 0:00,Venezuela,0.003646917
1/1/21 0:00,Spain,0.000499746
1/1/21 0:00,Brazil,0.003744244
1/1/21 0:00,Austria,0.003904366
1/1/21 0:00,Sweden,0.004029313
1/1/21 0:00,Thailand,0.006209416
1/1/21 0:00,Norway,0.008142932
1/1/21 0:00,Canada,0.008976697
1/1/21 0:00,Singapore,0.011917504
1/1/21 0:00,Ireland,0.025889508
1/1/21 0:00,Germany,0.030899257
1/1/21 0:00,"Iran, Islamic Rep.",0.041497584
1/1/21 0:00,Malaysia,0.051796361
1/1/21 0:00,Kazakhstan,0.061674511
1/1/21 0:00,Russian Federation,0.069061508
1/1/21 0:00,United States,0.10547074
1/1/21 0:00,Australia,0.003860709
1/1/21 0:00,Finland,0.000469844
1/1/21 0:00,Mainland China,0.533022529
1/1/21 0:00,Armenia,0.000417505
1/1/21 0:00,India,0.00046296
1/1/21 0:00,Moldova,8.10E-05
1/1/21 0:00,South Africa,8.28E-05
1/1/21 0:00,Argentina,8.83E-05
1/1/21 0:00,Lithuania,9.40E-05
1/1/21 0:00,Belgium,9.56E-05
1/1/21 0:00,Bulgaria,0.000100421
1/1/21 0:00,Zimbabwe,0.000100764
1/1/21 0:00,Oman,0.0001105
1/1/21 0:00,Serbia,0.000110812
1/1/21 0:00,Saudi Arabia,0.000114884
1/1/21 0:00,Czech Republic,0.00011983
1/1/21 0:00,Italy,0.000120379
1/1/21 0:00,Portugal,0.00012215
1/1/21 0:00,Azerbaijan,7.67E-05
1/1/21 0:00,"Hong Kong SAR, China",0.000133095
1/1/21 0:00,Libya,0.000378757
1/1/21 0:00,Philippines,0.000122519
1/1/21 0:00,Uzbekistan,0.000296918
1/1/21 0:00,Kuwait,0.000286485
1/1/21 0:00,Romania,0.000268285
1/1/21 0:00,Mongolia,0.000239952
1/1/21 0:00,Mexico,0.000349408
1/1/21 0:00,Greece,0.000190636
1/1/21 0:00,Poland,0.000180998
1/1/21 0:00,Kyrgyzstan,0.000136301
1/1/21 0:00,Tanzania,0.000173507
1/1/21 0:00,Tajikistan,0.000139175
1/1/21 0:00,Angola,0.00020396
2/1/21 0:00,Croatia,1.51E-05
2/1/21 0:00,Mauritius,1.44E-05
2/1/21 0:00,United Arab Emirates,1.29E-05
2/1/21 0:00,Philippines,1.22E-05
2/1/21 0:00,Luxembourg,8.20E-06
2/1/21 0:00,Iceland,9.78E-06
2/1/21 0:00,Chile,7.65E-06
2/1/21 0:00,Cameroon,6.80E-06
2/1/21 0:00,Estonia,1.53E-05
2/1/21 0:00,Costa Rica,6.53E-06
2/1/21 0:00,Armenia,1.02E-05
2/1/21 0:00,New Zealand,1.54E-05
2/1/21 0:00,Nigeria,3.24E-05
2/1/21 0:00,Saudi Arabia,1.99E-05
2/1/21 0:00,North Macedonia,2.37E-05
2/1/21 0:00,Latvia,2.46E-05
2/1/21 0:00,Kosovo,3.23E-05
2/1/21 0:00,Slovenia,6.50E-06
2/1/21 0:00,Turkmenistan,3.38E-05
2/1/21 0:00,Argentina,3.56E-05
2/1/21 0:00,Bhutan,3.61E-05
2/1/21 0:00,Slovakia,3.77E-05
2/1/21 0:00,Uruguay,3.85E-05
2/1/21 0:00,Vietnam,3.85E-05
2/1/21 0:00,Bahrain,4.12E-05
2/1/21 0:00,Switzerland,5.09E-05
2/1/21 0:00,Azerbaijan,5.47E-05
2/1/21 0:00,Laos,1.83E-05
2/1/21 0:00,Israel,6.33E-06
2/1/21 0:00,Algeria,3.55E-06
2/1/21 0:00,Ecuador,5.78E-06
2/1/21 0:00,Namibia,0
2/1/21 0:00,Moldova,6.13E-05
2/1/21 0:00,Bermuda,0
2/1/21 0:00,Cambodia,5.85E-12
2/1/21 0:00,Bangladesh,1.35E-09
2/1/21 0:00,Malawi,3.05E-09
2/1/21 0:00,Tanzania,2.62E-08
2/1/21 0:00,Trinidad and Tobago,7.04E-08
2/1/21 0:00,Jordan,7.63E-08
2/1/21 0:00,Lebanon,1.44E-07
2/1/21 0:00,Afghanistan,1.66E-07
2/1/21 0:00,Kenya,2.74E-07
2/1/21 0:00,Nepal,6.40E-07
2/1/21 0:00,Cyprus,5.90E-06
2/1/21 0:00,Sri Lanka,1.23E-06
2/1/21 0:00,Guatemala,1.84E-06
2/1/21 0:00,Peru,1.99E-06
2/1/21 0:00,Denmark,2.15E-06
2/1/21 0:00,Pakistan,2.33E-06
2/1/21 0:00,Qatar,2.41E-06
2/1/21 0:00,Seychelles,2.70E-06
2/1/21 0:00,Ghana,2.78E-06
2/1/21 0:00,Montenegro,3.02E-06
2/1/21 0:00,Panama,3.05E-06
2/1/21 0:00,Morocco,4.13E-06
2/1/21 0:00,Iraq,4.56E-06
2/1/21 0:00,Myanmar,5.37E-06
2/1/21 0:00,Bosnia and Herzegovina,5.71E-06
2/1/21 0:00,Honduras,1.63E-06
2/1/21 0:00,Curacao,2.02E-06
2/1/21 0:00,Albania,6.13E-05
2/1/21 0:00,Bulgaria,6.48E-05
2/1/21 0:00,Paraguay,0.000869327
2/1/21 0:00,Austria,0.000902864
2/1/21 0:00,Brunei,0.000936366
2/1/21 0:00,Taiwan,0.00099672
2/1/21 0:00,Georgia,0.00100961
2/1/21 0:00,"Egypt, Arab Rep.",0.001100234
2/1/21 0:00,Ukraine,0.00110035
2/1/21 0:00,Japan,0.001477358
2/1/21 0:00,United Kingdom,0.003022435
2/1/21 0:00,Venezuela,0.003828944
2/1/21 0:00,"Korea, Rep.",0.004047114
2/1/21 0:00,Brazil,0.004111957
2/1/21 0:00,Sweden,0.005313758
2/1/21 0:00,Norway,0.005932258
2/1/21 0:00,Thailand,0.006247792
2/1/21 0:00,Netherlands,0.007441891
2/1/21 0:00,Singapore,0.009877267
2/1/21 0:00,Canada,0.010687868
2/1/21 0:00,Ireland,0.020801555
2/1/21 0:00,Germany,0.02754259
2/1/21 0:00,"Iran, Islamic Rep.",0.04149854
2/1/21 0:00,Malaysia,0.046572973
2/1/21 0:00,Russian Federation,0.064289619
2/1/21 0:00,Kazakhstan,0.067091969
2/1/21 0:00,United States,0.133698172
2/1/21 0:00,Mainland China,0.515828659
2/1/21 0:00,"Hong Kong SAR, China",6.28E-05
2/1/21 0:00,Australia,0.000865638
2/1/21 0:00,Mexico,0.000770273
2/1/21 0:00,France,0.004837656
2/1/21 0:00,Libya,0.000516191
2/1/21 0:00,Mongolia,0.0005298
2/1/21 0:00,Belarus,6.90E-05
2/1/21 0:00,Zimbabwe,7.90E-05
2/1/21 0:00,South Africa,8.16E-05
2/1/21 0:00,Republic of the Congo,8.49E-05
2/1/21 0:00,Indonesia,8.51E-05
2/1/21 0:00,Dominican Republic,8.69E-05
2/1/21 0:00,Poland,9.24E-05
2/1/21 0:00,Belgium,0.000108462
2/1/21 0:00,Lithuania,0.0001103
2/1/21 0:00,Colombia,0.000111117
2/1/21 0:00,Tajikistan,0.000125794
2/1/21 0:00,Angola,0.00013794
2/1/21 0:00,Hungary,0.00013904
2/1/21 0:00,Czech Republic,6.83E-05
2/1/21 0:00,Finland,0.000478794
2/1/21 0:00,Portugal,0.000140629
2/1/21 0:00,Turkey,0.000467405
2/1/21 0:00,Kuwait,0.000465948
2/1/21 0:00,Oman,0.000355785
2/1/21 0:00,Romania,0.000310341
2/1/21 0:00,India,0.000346761
2/1/21 0:00,Italy,0.000292807
2/1/21 0:00,Spain,0.000228789
2/1/21 0:00,Greece,0.00019653
2/1/21 0:00,Serbia,0.000155689
2/1/21 0:00,Kyrgyzstan,0.000146865
2/1/21 0:00,Uzbekistan,0.000306697
3/1/21 0:00,Saudi Arabia,8.94E-06
3/1/21 0:00,Croatia,1.41E-05
3/1/21 0:00,Bosnia and Herzegovina,1.20E-05
3/1/21 0:00,Mauritius,1.13E-05
3/1/21 0:00,Philippines,8.27E-06
3/1/21 0:00,Slovenia,4.97E-06
3/1/21 0:00,Panama,6.98E-06
3/1/21 0:00,Ecuador,6.97E-06
3/1/21 0:00,Cyprus,6.59E-06
3/1/21 0:00,Chile,5.91E-06
3/1/21 0:00,New Zealand,1.50E-05
3/1/21 0:00,Cameroon,5.22E-06
3/1/21 0:00,Israel,7.08E-06
3/1/21 0:00,Laos,1.51E-05
3/1/21 0:00,Austria,3.02E-05
3/1/21 0:00,United Arab Emirates,1.92E-05
3/1/21 0:00,Bhutan,2.61E-05
3/1/21 0:00,Nigeria,2.63E-05
3/1/21 0:00,Estonia,2.64E-05
3/1/21 0:00,Uruguay,2.78E-05
3/1/21 0:00,Bahrain,3.06E-05
3/1/21 0:00,Vietnam,3.44E-05
3/1/21 0:00,Slovakia,3.77E-05
3/1/21 0:00,North Macedonia,3.78E-05
3/1/21 0:00,Switzerland,4.57E-05
3/1/21 0:00,Azerbaijan,4.69E-05
3/1/21 0:00,Republic of the Congo,4.73E-05
3/1/21 0:00,Kosovo,4.91E-05
3/1/21 0:00,Luxembourg,1.77E-05
3/1/21 0:00,Iraq,4.95E-06
3/1/21 0:00,West Bank,0
3/1/21 0:00,Montenegro,3.51E-06
3/1/21 0:00,"Hong Kong SAR, China",5.65E-05
3/1/21 0:00,Mozambique,0
3/1/21 0:00,Bolivia,0
3/1/21 0:00,Bermuda,0
3/1/21 0:00,Bangladesh,0
3/1/21 0:00,Tanzania,1.46E-08
3/1/21 0:00,Jordan,2.43E-08
3/1/21 0:00,Cuba,9.25E-08
3/1/21 0:00,Fiji,1.93E-07
3/1/21 0:00,Honduras,1.94E-07
3/1/21 0:00,Trinidad and Tobago,2.09E-07
3/1/21 0:00,Lebanon,2.10E-07
3/1/21 0:00,Jamaica,3.40E-07
3/1/21 0:00,Costa Rica,3.78E-06
3/1/21 0:00,Myanmar,3.65E-07
3/1/21 0:00,Nepal,1.01E-06
3/1/21 0:00,Pakistan,1.12E-06
3/1/21 0:00,Puerto Rico,1.35E-06
3/1/21 0:00,Sri Lanka,1.37E-06
3/1/21 0:00,Denmark,1.45E-06
3/1/21 0:00,Afghanistan,1.68E-06
3/1/21 0:00,Peru,1.79E-06
3/1/21 0:00,Qatar,1.82E-06
3/1/21 0:00,Curacao,2.15E-06
3/1/21 0:00,Armenia,2.40E-06
3/1/21 0:00,Guatemala,2.41E-06
3/1/21 0:00,Ghana,3.35E-06
3/1/21 0:00,Algeria,3.45E-06
3/1/21 0:00,Morocco,4.47E-07
3/1/21 0:00,Latvia,5.84E-05
3/1/21 0:00,Singapore,0.007992389
3/1/21 0:00,Albania,5.95E-05
3/1/21 0:00,Libya,0.000604543
3/1/21 0:00,Italy,0.000629884
3/1/21 0:00,Paraguay,0.000807083
3/1/21 0:00,Brunei,0.000954612
3/1/21 0:00,Georgia,0.000971674
3/1/21 0:00,Indonesia,0.001090077
3/1/21 0:00,Ukraine,0.001110811
3/1/21 0:00,"Egypt, Arab Rep.",0.001167413
3/1/21 0:00,Japan,0.001588371
3/1/21 0:00,United Kingdom,0.002052787
3/1/21 0:00,Iceland,0.002177412
3/1/21 0:00,Sweden,0.003374628
3/1/21 0:00,France,0.003756446
3/1/21 0:00,Brazil,0.003902764
3/1/21 0:00,Netherlands,0.005093193
3/1/21 0:00,Thailand,0.005793143
3/1/21 0:00,Norway,0.005839128
3/1/21 0:00,Oman,5.89E-05
3/1/21 0:00,Canada,0.015842245
3/1/21 0:00,Ireland,0.020719437
3/1/21 0:00,Germany,0.026867012
3/1/21 0:00,Malaysia,0.036644833
3/1/21 0:00,"Iran, Islamic Rep.",0.046687907
3/1/21 0:00,Russian Federation,0.064729891
3/1/21 0:00,Kazakhstan,0.076486248
3/1/21 0:00,United States,0.161219948
3/1/21 0:00,Mainland China,0.490559641
3/1/21 0:00,"Korea, Rep.",0.000526724
3/1/21 0:00,Mongolia,0.000502093
3/1/21 0:00,Venezuela,0.003627696
3/1/21 0:00,Colombia,0.000461098
3/1/21 0:00,Finland,0.000481004
3/1/21 0:00,Moldova,6.25E-05
3/1/21 0:00,Turkmenistan,6.48E-05
3/1/21 0:00,Belarus,7.01E-05
3/1/21 0:00,South Africa,7.40E-05
3/1/21 0:00,Bulgaria,8.07E-05
3/1/21 0:00,Lithuania,8.51E-05
3/1/21 0:00,Dominican Republic,8.66E-05
3/1/21 0:00,Poland,8.87E-05
3/1/21 0:00,Czech Republic,9.07E-05
3/1/21 0:00,Tajikistan,9.98E-05
3/1/21 0:00,Zimbabwe,0.000108842
3/1/21 0:00,Belgium,0.000110616
3/1/21 0:00,Australia,0.000130081
3/1/21 0:00,Argentina,6.03E-05
3/1/21 0:00,Turkey,0.000438236
3/1/21 0:00,Kuwait,0.000350304
3/1/21 0:00,Mexico,0.000325993
3/1/21 0:00,India,0.000308276
3/1/21 0:00,Portugal,0.00013949
3/1/21 0:00,Uzbekistan,0.000286275
3/1/21 0:00,Spain,0.000261571
3/1/21 0:00,Serbia,0.00029842
3/1/21 0:00,Taiwan,0.000243092
3/1/21 0:00,Romania,0.000233156
3/1/21 0:00,Greece,0.000173648
3/1/21 0:00,Kyrgyzstan,0.000169557
3/1/21 0:00,Hungary,0.000143993
3/1/21 0:00,Angola,0.000248441
4/1/21 0:00,Panama,8.72E-06
4/1/21 0:00,Chile,7.92E-06
4/1/21 0:00,Saudi Arabia,7.29E-06
4/1/21 0:00,Ecuador,7.21E-06
4/1/21 0:00,Iraq,6.85E-06
4/1/21 0:00,Lebanon,4.55E-06
4/1/21 0:00,Cyprus,6.41E-06
4/1/21 0:00,Cameroon,4.88E-06
4/1/21 0:00,Israel,4.74E-06
4/1/21 0:00,Ghana,4.67E-06
4/1/21 0:00,Slovenia,4.62E-06
4/1/21 0:00,Philippines,9.03E-06
4/1/21 0:00,Costa Rica,6.56E-06
4/1/21 0:00,Mauritius,1.02E-05
4/1/21 0:00,Estonia,2.36E-05
4/1/21 0:00,Bosnia and Herzegovina,1.37E-05
4/1/21 0:00,New Zealand,1.47E-05
4/1/21 0:00,Laos,1.56E-05
4/1/21 0:00,Croatia,1.97E-05
4/1/21 0:00,Bhutan,2.07E-05
4/1/21 0:00,Nigeria,2.28E-05
4/1/21 0:00,Uruguay,2.53E-05
4/1/21 0:00,North Macedonia,2.94E-05
4/1/21 0:00,Bahrain,3.06E-05
4/1/21 0:00,Austria,3.29E-05
